#OG_name	GCF_021155775.1_iyNeoPine1.1_protein.faa	GCF_021901455.1_iyNeoLeco1.1_protein.faa	GCF_021901495.1_iyNeoVirg1.1_protein.faa	GCF_021155785.1_iyNeoFabr1.1_protein.faa	GCF_021155765.1_iyDipSimi1.1_protein.faa
OG_5895	XP_046476874.1 XP_046476875.1 XP_046476876.1 XP_046476877.1 XP_046476878.1 XP_046476879.1	XP_046592882.1 XP_046592883.1 XP_046592884.1 XP_046592885.1 XP_046592886.1 XP_046592887.1	XP_046614399.1 XP_046614400.1 XP_046614401.1 XP_046614402.1 XP_046614403.1 XP_046614404.1	XP_046420536.1 XP_046420537.1 XP_046420538.1 XP_046420539.1 XP_046420540.1 XP_046420542.1	XP_046740748.1 XP_046740749.1 XP_046740750.1 XP_046740751.1 XP_046740752.1 XP_046740753.1
OG_5896	XP_046476892.1 XP_046476882.1 XP_046476900.1	XP_046592830.1 XP_046592823.1 XP_046592816.1	XP_046610932.1 XP_046610940.1 XP_046610925.1	XP_046418122.1 XP_046418103.1 XP_046418112.1	XP_046753574.1 XP_046753573.1
OG_5897	XP_046476883.1 XP_046476884.1	XP_046593102.1 XP_015514394.1	XP_046613439.1 XP_046613440.1	XP_046420795.1 XP_046420796.1	XP_046741460.1
OG_5898	XP_046476888.1 XP_046476889.1 XP_046476890.1	XP_046592350.1 XP_046592348.1 XP_046592349.1	XP_046614686.1 XP_046614689.1 XP_046614690.1	XP_046420530.1 XP_046420531.1 XP_046420532.1	XP_046741807.1 XP_046741808.1 XP_046741809.1
OG_5899	XP_046476897.1 XP_046476898.1 XP_046476899.1	XP_046592653.1 XP_046592654.1 XP_015515219.1 XP_046593252.1 XP_046593253.1	XP_046614563.1 XP_046614564.1 XP_046614565.1	XP_046420705.1 XP_046420703.1 XP_046420704.1	XP_046742532.1 XP_046742533.1
OG_5900	XP_046476902.1 XP_046476903.1 XP_046476904.1 XP_046476905.1 XP_046476906.1 XP_046476907.1 XP_046476908.1 XP_046476901.1	XP_046592432.1 XP_046592433.1 XP_046592434.1 XP_015514689.1 XP_046592435.1 XP_046592437.1 XP_046592438.1 XP_046592439.1	XP_046615862.1 XP_046615863.1 XP_046615864.1 XP_046615865.1 XP_046615866.1 XP_046615867.1 XP_046615869.1 XP_046615870.1	XP_046420627.1 XP_046420629.1 XP_046420630.1 XP_046420631.1 XP_046420632.1 XP_046420633.1 XP_046420634.1 XP_046420635.1	XP_046743312.1
OG_5901	XP_046476910.1 XP_046476911.1 XP_046476912.1 XP_046476909.1	XP_015514687.1 XP_046592440.1 XP_046592441.1 XP_046592442.1 XP_046592443.1	XP_046615871.1 XP_046615872.1 XP_046615873.1 XP_046615874.1 XP_046615875.1	XP_046420641.1 XP_046420642.1 XP_046420636.1 XP_046420637.1 XP_046420639.1 XP_046420640.1	XP_046743314.1
OG_5902	XP_046476913.1 XP_046476914.1 XP_046476916.1 XP_046476917.1 XP_046476918.1	XP_015514713.1 XP_015514714.1 XP_046592445.1 XP_046592446.1 XP_046592447.1	XP_046615878.1 XP_046615879.1 XP_046615880.1 XP_046615881.1 XP_046615882.1	XP_046420643.1 XP_046420644.1 XP_046420645.1 XP_046420646.1 XP_046420647.1	XP_046743324.1 XP_046743325.1
OG_5903	XP_046476915.1 XP_046476924.1	XP_015525053.1 XP_015525054.1	XP_046610954.1 XP_046610963.1	XP_046418133.1 XP_046418142.1	XP_046753575.1 XP_046753576.1
OG_5904	XP_046476921.1 XP_046476922.1 XP_046476923.1	XP_015514707.1 XP_015514708.1 XP_046592450.1	XP_046615888.1 XP_046615889.1 XP_046615890.1	XP_046420651.1 XP_046420652.1 XP_046420653.1	XP_046743302.1 XP_046743303.1 XP_046743304.1
OG_5905	XP_046476925.1 XP_046476926.1 XP_046476927.1 XP_046476928.1 XP_046476929.1 XP_046476930.1 XP_046476931.1	XP_046592454.1 XP_046592455.1 XP_046592456.1 XP_046592457.1 XP_046592451.1 XP_046592452.1 XP_046592453.1	XP_046615394.1	XP_046422409.1	
OG_5906	XP_046474750.1	XP_046589812.1	XP_046608852.1	XP_046419366.1	XP_046737880.1
OG_5907	XP_046476942.1 XP_046476940.1 XP_046476941.1	XP_046594172.1 XP_015517832.2 XP_046594170.1	XP_046615979.1 XP_046615980.1 XP_046615981.1	XP_046422041.1 XP_046422039.1 XP_046422040.1	XP_046743026.1 XP_046743027.1 XP_046743028.1
OG_5908	XP_046476943.1 XP_046476944.1 XP_046476945.1 XP_046476947.1	XP_015517818.1 XP_046594618.1 XP_015517820.1 XP_046594619.1	XP_046618143.1 XP_046618145.1 XP_046618146.1 XP_046618147.1 XP_046618148.1	XP_046424513.1 XP_046424509.1 XP_046424510.1 XP_046424511.1 XP_046424512.1	XP_046744071.1 XP_046744072.1 XP_046744073.1
OG_5909	XP_046476946.1 XP_046476955.1	XP_015520068.2 XP_015520069.2	XP_046630084.1 XP_046616724.1 XP_046616733.1	XP_046423163.1 XP_046423173.1	XP_046752582.1
OG_5910	XP_046476951.1 XP_046476952.1 XP_046476953.1 XP_046476954.1	XP_046594174.1 XP_046594175.1 XP_015517833.1 XP_015517834.1	XP_046615985.1 XP_046615986.1 XP_046615987.1 XP_046615988.1	XP_046422044.1 XP_046422045.1 XP_046422046.1 XP_046422047.1	XP_046743031.1 XP_046743032.1 XP_046743033.1 XP_046743034.1
OG_5911	XP_046476958.1 XP_046476956.1 XP_046476957.1 XP_046476962.1	XP_015517825.2 XP_046594620.1 XP_015517821.2 XP_046594621.1	XP_046615400.1 XP_046615989.1	XP_046422413.1 XP_046422048.1	XP_046743037.1
OG_5912	XP_046476960.1 XP_046476961.1	XP_046594622.1 XP_015517824.2			XP_046753173.1
OG_5913	XP_046476967.1 XP_046476968.1 XP_046476969.1 XP_046476970.1 XP_046476964.1 XP_046476965.1	XP_015521406.1 XP_015521407.1 XP_015521408.1 XP_046592894.1 XP_046592895.1 XP_046592896.1	XP_046613886.1 XP_046613887.1 XP_046613888.1 XP_046613890.1 XP_046613891.1 XP_046613892.1	XP_046421121.1 XP_046421122.1 XP_046421123.1 XP_046421124.1 XP_046421125.1 XP_046421126.1	XP_046743219.1 XP_046743220.1 XP_046743221.1 XP_046743222.1 XP_046743223.1
OG_5914	XP_046476975.1 XP_046476977.1 XP_046476978.1 XP_046476979.1	XP_046592855.1 XP_046592856.1 XP_015516027.1 XP_015516029.2	XP_046614439.1 XP_046614440.1 XP_046614436.1 XP_046614437.1	XP_046421857.1 XP_046421858.1 XP_046421855.1 XP_046421856.1	XP_046743547.1 XP_046743548.1 XP_046743549.1
OG_5915	XP_046476980.1 XP_046476981.1 XP_046476982.1 XP_046476983.1 XP_046476984.1 XP_046476985.1 XP_046476986.1 XP_046476987.1	XP_015512234.1 XP_015512235.1 XP_015512236.1 XP_015512237.1 XP_015512240.1 XP_046592927.1 XP_046592928.1	XP_046614448.1 XP_046614449.1 XP_046614450.1 XP_046614451.1 XP_046614452.1 XP_046614453.1 XP_046614454.1	XP_046420665.1 XP_046420666.1 XP_046420667.1 XP_046420668.1 XP_046420669.1 XP_046420670.1 XP_046420671.1	XP_046740784.1 XP_046740785.1 XP_046740786.1 XP_046740787.1 XP_046740788.1 XP_046740789.1 XP_046740790.1
OG_5916	XP_046476990.1 XP_046476988.1	XP_046595094.1 XP_046595095.1	XP_046614407.1 XP_046614408.1	XP_046423639.1 XP_046423640.1	XP_046742207.1 XP_046742208.1 XP_046742209.1 XP_046742210.1 XP_046742211.1
OG_5917	XP_046477009.1 XP_046477010.1 XP_046477011.1	XP_046594030.1 XP_015512199.1 XP_046594029.1	XP_046616283.1 XP_046616284.1 XP_046616285.1	XP_046420611.1 XP_046420612.1 XP_046420613.1	XP_046742920.1 XP_046742921.1 XP_046742922.1
OG_5918	XP_046477014.1 XP_046477012.1	XP_015512905.2 XP_046592924.1	XP_046614422.1 XP_046614423.1	XP_046420609.1 XP_046420607.1	XP_046742947.1 XP_046742948.1
OG_5919	XP_046491158.1 XP_046491159.1 XP_046492439.1	XP_046601433.1 XP_046601434.1 XP_046597267.1 XP_015511033.1 XP_046593873.1	XP_046629129.1 XP_046628242.1 XP_046629145.1 XP_046628269.1 XP_046621105.1	XP_046417291.1	XP_046736586.1 XP_046750294.1 XP_046751338.1 XP_046742917.1 XP_046739624.1 XP_046739526.1
OG_5920	XP_046477016.1 XP_046491905.1	XP_046592854.1 XP_015511439.1	XP_046621113.1		
OG_5921	XP_046477030.1 XP_046477028.1 XP_046477029.1	XP_046592950.1 XP_046592951.1 XP_015516005.2	XP_046614441.1 XP_046614442.1 XP_046614443.1	XP_046420553.1 XP_046420554.1 XP_046420555.1	XP_046742179.1
OG_5922	XP_046477031.1 XP_046477032.1 XP_046477033.1 XP_046477035.1 XP_046477036.1	XP_046592652.1	XP_046614455.1	XP_046420676.1 XP_046420677.1 XP_046420679.1 XP_046420680.1	XP_046742576.1 XP_046742577.1 XP_046742578.1 XP_046742579.1
OG_5923	XP_046477039.1 XP_046477040.1	XP_015515885.1 XP_046592796.1	XP_046617582.1 XP_046617581.1	XP_046420313.1 XP_046420312.1	XP_046742838.1 XP_046742839.1
OG_5924	XP_046477048.1 XP_046477041.1	XP_015521304.1 XP_046593104.1 XP_015521303.1	XP_046611416.1 XP_046611425.1	XP_046418287.1 XP_046418278.1 XP_046418295.1	XP_046750189.1 XP_046750181.1
OG_5925	XP_046477042.1 XP_046480484.1	XP_046595214.1 XP_046593103.1	XP_046614216.1 XP_046615127.1	XP_046420218.1 XP_046421398.1	XP_046743022.1
OG_5926	XP_046477875.1	XP_015516456.1	XP_046629889.1	XP_046436561.1	XP_046744110.1 XP_046744118.1 XP_046744127.1
OG_5927	XP_046477072.1 XP_046477065.1 XP_046477060.1	XP_015516445.2 XP_046602465.1 XP_046602466.1	XP_046629849.1 XP_046629851.1 XP_046629852.1	XP_046436473.1 XP_046436471.1 XP_046436472.1	XP_046744110.1 XP_046744118.1 XP_046744127.1
OG_5928	XP_046477062.1 XP_046477063.1	XP_015523034.1 XP_015523033.1	XP_046614472.1 XP_046614473.1	XP_046419961.1 XP_046419960.1	XP_046743822.1 XP_046743821.1
OG_5929	XP_046477066.1 XP_046477067.1 XP_046477068.1 XP_046477069.1	XP_015523948.1 XP_046593080.1 XP_046593081.1 XP_015523947.1	XP_046614682.1 XP_046614683.1 XP_046614684.1 XP_046614685.1	XP_046420771.1 XP_046420772.1 XP_046420773.1 XP_046420774.1	XP_046744000.1 XP_046744001.1 XP_046744002.1 XP_046744003.1 XP_046744004.1
OG_5930	XP_046477075.1 XP_046477076.1 XP_046477077.1 XP_046477078.1 XP_046477079.1 XP_046477080.1	XP_046593032.1 XP_046593033.1 XP_046593034.1 XP_046593035.1 XP_046593036.1 XP_046593037.1	XP_046615711.1 XP_046615712.1 XP_046615713.1 XP_046615715.1 XP_046615716.1	XP_046424225.1 XP_046424226.1 XP_046424227.1 XP_046424228.1 XP_046424229.1 XP_046424230.1 XP_046424231.1 XP_046424232.1 XP_046424233.1 XP_046424235.1 XP_046424236.1 XP_046424237.1 XP_046424238.1 XP_046424239.1 XP_046424241.1	XP_046741482.1 XP_046741483.1 XP_046741484.1 XP_046741485.1 XP_046741486.1 XP_046741487.1
OG_5931	XP_046477081.1 XP_046477082.1 XP_046477083.1 XP_046477084.1 XP_046477085.1 XP_046477086.1	XP_046593038.1 XP_046593039.1 XP_046593040.1 XP_046593041.1 XP_046593042.1 XP_015509658.1	XP_046615718.1 XP_046615719.1 XP_046615720.1 XP_046615721.1 XP_046615722.1 XP_046615717.1	XP_046422484.1 XP_046422485.1 XP_046422486.1 XP_046422487.1 XP_046422488.1	XP_046743663.1 XP_046743664.1 XP_046743666.1 XP_046743667.1 XP_046743668.1
OG_5932	XP_046477127.1 XP_046477096.1 XP_046477136.1 XP_046477104.1 XP_046477112.1 XP_046477146.1 XP_046477087.1 XP_046477156.1	XP_046588646.1 XP_046588619.1 XP_015514582.1 XP_046588654.1 XP_046588659.1 XP_046588628.1 XP_046588639.1 XP_046588609.1	XP_046607435.1 XP_046607499.1 XP_046607469.1 XP_046607444.1 XP_046607479.1 XP_046607455.1 XP_046607488.1 XP_046607427.1	XP_046436481.1 XP_046436482.1 XP_046436474.1 XP_046436475.1 XP_046436476.1 XP_046436477.1 XP_046436478.1 XP_046436480.1	XP_046742118.1 XP_046742088.1 XP_046742127.1 XP_046742098.1 XP_046742109.1 XP_046742079.1
OG_5933	XP_046477097.1 XP_046477098.1 XP_046477099.1	XP_015509651.1 XP_046593044.1	XP_046615769.1 XP_046615771.1 XP_046615772.1	XP_046422498.1 XP_046422499.1	XP_046743679.1
OG_5934	XP_046477105.1 XP_046477106.1	XP_015517525.1 XP_046592984.1	XP_046614561.1 XP_046614562.1	XP_046420697.1 XP_046420696.1	XP_046741727.1 XP_046741729.1
OG_5935	XP_046478707.1 XP_046477967.1 XP_046477968.1 XP_046477977.1 XP_046477110.1 XP_046477107.1 XP_046477108.1 XP_046477109.1 XP_046477111.1 XP_046477113.1 XP_046477114.1	XP_046592171.1 XP_046593209.1 XP_046593210.1 XP_046593212.1 XP_046593213.1 XP_046593214.1 XP_046592975.1 XP_046592976.1 XP_046592977.1 XP_046592973.1 XP_046592978.1 XP_046592979.1 XP_046592980.1	XP_046615307.1 XP_046613999.1 XP_046614000.1 XP_046614001.1 XP_046614002.1 XP_046614003.1 XP_046614005.1 XP_046615424.1 XP_046615428.1	XP_046422438.1 XP_046420778.1 XP_046420779.1 XP_046420780.1 XP_046420776.1 XP_046420788.1 XP_046420789.1 XP_046420790.1 XP_046422077.1	XP_046750292.1 XP_046750293.1 XP_046750295.1 XP_046749182.1 XP_046749181.1
OG_5936	XP_046477115.1 XP_046477116.1 XP_046477117.1 XP_046477118.1 XP_046477119.1 XP_046477120.1	XP_046593002.1 XP_046593003.1 XP_046593004.1 XP_046593005.1 XP_046593006.1 XP_015513846.1	XP_046615954.1 XP_046615955.1 XP_046615956.1 XP_046615957.1 XP_046615958.1 XP_046615959.1	XP_046422194.1 XP_046422195.1 XP_046422196.1 XP_046422197.1 XP_046422198.1 XP_046422199.1	XP_046742737.1 XP_046742738.1 XP_046742739.1 XP_046742740.1 XP_046742741.1
OG_5937	XP_046477128.1 XP_046477129.1 XP_046477121.1 XP_046477122.1 XP_046477123.1 XP_046477124.1 XP_046477125.1	XP_046593007.1 XP_046593008.1 XP_046593009.1 XP_046593010.1 XP_046593011.1 XP_015513800.1 XP_015513806.1	XP_046615960.1 XP_046615961.1 XP_046615962.1 XP_046615963.1 XP_046615964.1 XP_046615965.1	XP_046422200.1 XP_046422201.1 XP_046422202.1 XP_046422203.1 XP_046422205.1 XP_046422206.1	XP_046742743.1 XP_046742744.1 XP_046742745.1 XP_046742746.1 XP_046742747.1 XP_046742748.1 XP_046742749.1
OG_5938	XP_046477130.1 XP_046477131.1 XP_046477132.1 XP_046477133.1 XP_046477134.1	XP_046593014.1 XP_015513890.1 XP_046593012.1 XP_046593013.1	XP_046618182.1 XP_046618183.1 XP_046618179.1 XP_046618180.1	XP_046424425.1 XP_046424426.1 XP_046424424.1	XP_046742063.1 XP_046742064.1 XP_046742066.1
OG_5939	XP_046477135.1 XP_046480281.1 XP_046480282.1 XP_046480283.1 XP_046480284.1	XP_046594790.1 XP_046594791.1 XP_015513944.1 XP_046594788.1 XP_046594789.1	XP_046618184.1 XP_046617659.1	XP_046424427.1 XP_046423886.1 XP_046416822.1	XP_046741303.1 XP_046743354.1
OG_5940	XP_046477137.1 XP_046477138.1	XP_046593015.1 XP_015513636.1	XP_046615966.1 XP_046615967.1	XP_046422207.1 XP_046422208.1	XP_046743620.1 XP_046743621.1
OG_5941	XP_046477144.1 XP_046477145.1 XP_046477147.1 XP_046477148.1 XP_046477149.1 XP_046477150.1	XP_046593020.1 XP_046593021.1 XP_046593023.1 XP_046593024.1 XP_046593025.1	XP_046618190.1 XP_046618191.1 XP_046618192.1 XP_046618193.1 XP_046618194.1 XP_046618196.1 XP_046618197.1	XP_046424433.1 XP_046424434.1 XP_046424435.1 XP_046424436.1 XP_046424437.1 XP_046424438.1	XP_046741307.1 XP_046741308.1 XP_046741309.1 XP_046741310.1 XP_046741311.1
OG_5942	XP_046477160.1 XP_046477161.1	XP_015513922.1 XP_015513914.1	XP_046618198.1 XP_046618199.1	XP_046424439.1 XP_046424440.1	XP_046741312.1 XP_046741313.1 XP_046741314.1
OG_5943	XP_046477164.1 XP_046477165.1	XP_015513766.2	XP_046615977.1 XP_046615978.1	XP_046422220.1	XP_046742758.1 XP_046742757.1
OG_5944	XP_046477176.1 XP_046477177.1 XP_046477178.1	XP_046594190.1 XP_046594191.1 XP_046594192.1 XP_046594193.1 XP_015520165.1	XP_046617063.1 XP_046617064.1	XP_046420689.1 XP_046420690.1 XP_046420687.1 XP_046420688.1	XP_046740870.1 XP_046740871.1
OG_5945	XP_046477183.1 XP_046477184.1 XP_046477180.1 XP_046477181.1	XP_015516010.2 XP_046592999.1 XP_046593000.1 XP_015516009.2	XP_046614576.1 XP_046614577.1 XP_046614578.1	XP_046420740.1 XP_046420742.1	XP_046742177.1 XP_046742178.1
OG_5946	XP_046478574.1	XP_046593083.1 XP_046593084.1 XP_046593085.1 XP_046593086.1 XP_046593087.1 XP_046593088.1	XP_046614742.1 XP_046614743.1 XP_046614744.1 XP_046614745.1 XP_046614746.1	XP_046420407.1	XP_046740689.1
OG_5947	XP_046477207.1	XP_046593100.1	XP_046614765.1	XP_046420845.1	XP_046740498.1
OG_5948	XP_046477191.1 XP_046477189.1 XP_046478574.1	XP_046593089.1 XP_046593090.1 XP_015523852.2	XP_046613725.1 XP_046613724.1	XP_046420406.1 XP_046420517.1 XP_046420520.1 XP_046420402.1	XP_046740505.1 XP_046740498.1
OG_5949	XP_046477206.1	XP_015523877.1	XP_046614764.1		XP_046740687.1
OG_5950	XP_046477209.1	XP_046593101.1		XP_046420846.1	
OG_5951	XP_046477192.1 XP_046477193.1 XP_046477194.1 XP_046477195.1	XP_046593094.1 XP_046593091.1 XP_046593092.1 XP_046593093.1	XP_046614751.1 XP_046614752.1 XP_046614753.1 XP_046614749.1	XP_046420834.1 XP_046420830.1 XP_046420831.1 XP_046420832.1	
OG_5952	XP_046477201.1 XP_046477202.1 XP_046477203.1 XP_046477204.1	XP_046593096.1 XP_046593097.1 XP_046593098.1 XP_046593099.1	XP_046614758.1 XP_046614759.1 XP_046614760.1 XP_046614761.1	XP_046420841.1 XP_046420843.1 XP_046420839.1 XP_046420840.1	XP_046740686.1 XP_046740684.1 XP_046740685.1
OG_5953	XP_046477219.1 XP_046477220.1	XP_015522811.1 XP_046593053.1	XP_046614678.1 XP_046614676.1 XP_046614677.1	XP_046421346.1 XP_046421347.1	XP_046742010.1 XP_046742011.1
OG_5954	XP_046477222.1 XP_046477224.1	XP_046592334.1 XP_015523916.2	XP_046617192.1 XP_046617193.1	XP_046421889.1 XP_046421888.1	XP_046740449.1 XP_046740450.1 XP_046740452.1 XP_046740453.1
OG_5955	XP_046477227.1 XP_046477228.1 XP_046477229.1 XP_046477230.1 XP_046477231.1	XP_015523993.1 XP_015524001.1 XP_046592335.1 XP_046592336.1 XP_015523985.1	XP_046617213.1 XP_046617214.1 XP_046617216.1 XP_046617217.1 XP_046617218.1	XP_046421897.1 XP_046421898.1 XP_046421899.1 XP_046421900.1 XP_046421901.1	XP_046740822.1 XP_046740823.1 XP_046740824.1 XP_046740825.1 XP_046740826.1
OG_5956	XP_046478571.1 XP_046477237.1 XP_046477238.1 XP_046477239.1 XP_046477240.1 XP_046477242.1 XP_046477243.1 XP_046477244.1	XP_046594902.1 XP_046594888.1 XP_046592749.1	XP_046617194.1 XP_046617195.1 XP_046617196.1 XP_046617197.1 XP_046617198.1	XP_046421890.1 XP_046421891.1 XP_046421892.1 XP_046421893.1	XP_046740454.1 XP_046740455.1 XP_046740456.1 XP_046740457.1
OG_5957	XP_046477274.1 XP_046477245.1 XP_046477246.1 XP_046477247.1 XP_046477248.1 XP_046477249.1 XP_046477250.1	XP_046594897.1 XP_046595148.1	XP_046617223.1 XP_046617234.1	XP_046421911.1 XP_046421912.1 XP_046421913.1 XP_046421914.1 XP_046421918.1	XP_046740473.1 XP_046740475.1
OG_5958	XP_046477254.1 XP_046477255.1 XP_046477256.1 XP_046477257.1 XP_046477258.1 XP_046477259.1 XP_046477260.1 XP_046477253.1 XP_046477252.1 XP_046477285.1 XP_046477262.1 XP_046477263.1 XP_046477264.1 XP_046478570.1 XP_046477265.1 XP_046477266.1 XP_046477267.1 XP_046477268.1 XP_046477269.1 XP_046477271.1 XP_046477272.1 XP_046477273.1	XP_046594889.1 XP_046594890.1 XP_046594894.1 XP_046594891.1 XP_046594892.1 XP_046594893.1 XP_046594895.1 XP_046594903.1 XP_046594898.1 XP_046594899.1 XP_046594900.1 XP_046594901.1	XP_046617222.1 XP_046617226.1 XP_046617227.1 XP_046617228.1 XP_046617229.1 XP_046617230.1 XP_046617231.1 XP_046617232.1	XP_046421928.1 XP_046421907.1 XP_046421908.1 XP_046421909.1 XP_046421910.1 XP_046421915.1 XP_046421917.1	XP_046740471.1 XP_046740472.1
OG_5959	XP_046477275.1 XP_046477276.1 XP_046477277.1 XP_046477278.1 XP_046477279.1 XP_046477280.1 XP_046477281.1 XP_046477282.1	XP_046595149.1 XP_046595150.1 XP_046595151.1 XP_046595152.1 XP_046595153.1 XP_015523893.2	XP_046617235.1 XP_046617236.1 XP_046617237.1 XP_046617238.1 XP_046617239.1 XP_046617240.1 XP_046617241.1 XP_046617242.1	XP_046421921.1 XP_046421922.1 XP_046421923.1 XP_046421924.1 XP_046421925.1 XP_046421926.1 XP_046421919.1 XP_046421920.1	XP_046740478.1 XP_046740476.1 XP_046740477.1
OG_5960	XP_046477288.1 XP_046477289.1	XP_015521865.1 XP_046593082.1	XP_046614691.1 XP_046614692.1	XP_046420782.1	XP_046740901.1
OG_5961	XP_046477290.1 XP_046477292.1	XP_015518045.2 XP_046593813.1	XP_046613617.1 XP_046613618.1	XP_046421948.1 XP_046421949.1	XP_046740982.1 XP_046740983.1
OG_5962	XP_046477293.1 XP_046477294.1 XP_046477295.1 XP_046477296.1 XP_046477297.1 XP_046477298.1 XP_046477299.1 XP_046477300.1 XP_046477302.1 XP_046477303.1 XP_046477304.1 XP_046477305.1 XP_046477306.1 XP_046477308.1 XP_046477309.1 XP_046477310.1 XP_046477311.1 XP_046477312.1 XP_046477313.1 XP_046477314.1 XP_046477315.1 XP_046477316.1 XP_046477317.1 XP_046477319.1 XP_046477320.1 XP_046477321.1 XP_046477322.1 XP_046477323.1 XP_046477324.1 XP_046477325.1 XP_046477326.1 XP_046477327.1 XP_046477328.1 XP_046477330.1 XP_046477331.1 XP_046477332.1 XP_046477333.1 XP_046477334.1 XP_046477335.1 XP_046477336.1 XP_046477337.1 XP_046477338.1 XP_046477339.1 XP_046477341.1 XP_046477342.1 XP_046477343.1 XP_046477344.1 XP_046477345.1 XP_046477346.1	XP_046593814.1 XP_046593815.1 XP_046593816.1 XP_046593817.1 XP_046593818.1 XP_046593819.1 XP_046593820.1 XP_046593821.1 XP_046593822.1 XP_046593823.1 XP_046593824.1 XP_046593825.1 XP_046593826.1 XP_046593827.1 XP_046593828.1 XP_046593829.1 XP_046593830.1 XP_046593831.1 XP_046593832.1 XP_046593833.1 XP_046593834.1 XP_046593835.1 XP_046593836.1 XP_046593838.1 XP_046593839.1 XP_046593840.1 XP_046593841.1 XP_046593842.1 XP_046593843.1 XP_046593844.1 XP_046593845.1 XP_046593846.1 XP_046593847.1 XP_046593849.1 XP_046593850.1 XP_046593851.1 XP_046593852.1 XP_046593853.1 XP_046593854.1 XP_046593855.1 XP_046593856.1 XP_046593857.1 XP_046593858.1 XP_046593859.1 XP_046593860.1 XP_046593861.1 XP_046593862.1 XP_046593863.1 XP_046593865.1	XP_046613638.1 XP_046613639.1 XP_046613640.1 XP_046613641.1 XP_046613642.1 XP_046613643.1 XP_046613644.1 XP_046613646.1 XP_046613647.1 XP_046613648.1 XP_046613649.1 XP_046613650.1 XP_046613651.1 XP_046613652.1 XP_046613653.1 XP_046613654.1 XP_046613655.1 XP_046613658.1 XP_046613659.1 XP_046613660.1 XP_046613661.1 XP_046613662.1 XP_046613663.1 XP_046613664.1 XP_046613665.1 XP_046613666.1 XP_046613667.1 XP_046613668.1 XP_046613669.1 XP_046613670.1 XP_046613671.1 XP_046613672.1 XP_046613619.1 XP_046613620.1 XP_046613621.1 XP_046613622.1 XP_046613623.1 XP_046613624.1 XP_046613625.1 XP_046613626.1 XP_046613627.1 XP_046613628.1 XP_046613630.1 XP_046613631.1 XP_046613632.1 XP_046613633.1 XP_046613634.1 XP_046613635.1 XP_046613636.1 XP_046613637.1	XP_046421951.1 XP_046421952.1 XP_046421953.1 XP_046421954.1 XP_046421955.1 XP_046421956.1 XP_046421957.1 XP_046421958.1 XP_046421959.1 XP_046421960.1 XP_046421961.1 XP_046421962.1 XP_046421963.1 XP_046421964.1 XP_046421965.1 XP_046421967.1 XP_046421968.1 XP_046421969.1 XP_046421970.1 XP_046421971.1 XP_046421972.1 XP_046421973.1 XP_046421974.1 XP_046421975.1 XP_046421976.1 XP_046421978.1 XP_046421979.1 XP_046421980.1 XP_046421981.1 XP_046421982.1 XP_046421983.1 XP_046421984.1 XP_046421985.1 XP_046421986.1 XP_046421987.1 XP_046421988.1 XP_046421989.1 XP_046421990.1 XP_046421991.1 XP_046421992.1 XP_046421994.1 XP_046421995.1 XP_046421996.1 XP_046421997.1 XP_046421998.1 XP_046421999.1 XP_046422000.1 XP_046422001.1 XP_046422002.1 XP_046422003.1	XP_046741030.1 XP_046741031.1 XP_046741033.1 XP_046741034.1 XP_046741035.1 XP_046741036.1 XP_046740984.1 XP_046740985.1 XP_046740986.1 XP_046740987.1 XP_046740988.1 XP_046740989.1 XP_046740990.1 XP_046740991.1 XP_046740992.1 XP_046740993.1 XP_046740994.1 XP_046740996.1 XP_046740997.1 XP_046740998.1 XP_046740999.1 XP_046741000.1 XP_046741001.1 XP_046741002.1 XP_046741003.1 XP_046741004.1 XP_046741005.1 XP_046741006.1 XP_046741007.1 XP_046741008.1 XP_046741009.1 XP_046741010.1 XP_046741012.1 XP_046741013.1 XP_046741014.1 XP_046741015.1 XP_046741016.1 XP_046741017.1 XP_046741018.1 XP_046741019.1 XP_046741020.1 XP_046741021.1 XP_046741022.1 XP_046741023.1 XP_046741024.1 XP_046741025.1 XP_046741026.1 XP_046741027.1 XP_046741028.1 XP_046741029.1
OG_5963	XP_046477318.1 XP_046477350.1 XP_046477329.1 XP_046477307.1 XP_046477340.1	XP_046588679.1 XP_046588684.1 XP_046588672.1 XP_046588692.1 XP_015514704.1	XP_046607531.1 XP_046607541.1 XP_046607512.1 XP_046607551.1 XP_046607522.1	XP_046436497.1 XP_046436498.1 XP_046436499.1 XP_046436501.1 XP_046436502.1	XP_046735388.1 XP_046735397.1
OG_5964	XP_046477351.1 XP_046477352.1 XP_046477353.1 XP_046477354.1 XP_046477349.1	XP_046593867.1 XP_046593868.1 XP_046593869.1 XP_046593870.1 XP_015518046.2	XP_046613677.1 XP_046613678.1 XP_046613679.1 XP_046613680.1 XP_046613681.1	XP_046422007.1 XP_046422008.1 XP_046422010.1 XP_046422011.1 XP_046422012.1	XP_046741039.1 XP_046741040.1 XP_046741041.1 XP_046741042.1
